name,cellulose
"Stenotrophomonas maltophilia NCTC13014",2
"Stenotrophomonas maltophilia MER1",2
"Stenotrophomonas maltophilia NEB515",2
"Stenotrophomonas maltophilia PEG-173",2
"Stenotrophomonas maltophilia Oak Ridge strain 02",2
"Stenotrophomonas maltophilia PEG-141",2
"Stenotrophomonas maltophilia PEG-42",2
"Stenotrophomonas maltophilia PEG-305",2
"Stenotrophomonas maltophilia PEG-390",2
"Stenotrophomonas maltophilia OUC_Est10",2
"Stenotrophomonas maltophilia SJTH1",2
"Stenotrophomonas maltophilia SKK55",2
"Stenotrophomonas maltophilia PEG-68",2
"Stenotrophomonas maltophilia R551-3",2
"Stenotrophomonas maltophilia SJTL3",2
"Stenotrophomonas maltophilia SM 866",2
"Stenotrophomonas maltophilia sm-RA9",2
"Stenotrophomonas maltophilia Sm53",2
"Stenotrophomonas maltophilia sm454",2
"Stenotrophomonas maltophilia SoD9b",2
"Stenotrophomonas maltophilia U5",2
"Stenotrophomonas maltophilia UHH_677",2
"Stenotrophomonas maltophilia UHH_ICU331",2
"Stenotrophomonas maltophilia UHH_SKK55",2
"Stenotrophomonas maltophilia SVIA2",2
"Stenotrophomonas maltophilia UHH_PC239",2
"Stenotrophomonas maltophilia UHH_PC240",2
"Stenotrophomonas maltophilia WP1-W18-CRE-01",2
"Stenotrophomonas rhizophila DSM 14405",2
"Stenotrophomonas rhizophila JC1",2
"Stenotrophomonas rhizophila GA1",2
"Stenotrophomonas rhizophila QL-P4",2
"Stenotrophomonas sp. 169",2
"Stenotrophomonas sp. 364",2
"Stenotrophomonas sp. CW117",2
"Stenotrophomonas sp. ESTM1D_MKCIP4_1",2
"Stenotrophomonas sp. KCTC 12332 YM1",2
"Stenotrophomonas sp. ASS1",2
"Stenotrophomonas sp. LM091",2
"Stenotrophomonas maltophilia UHH_454",2
"Stenotrophomonas sp. MYb57",2
"Stenotrophomonas sp. NA06056",2
"Stenotrophomonas sp. pho",2
"Stenotrophomonas sp. PAMC25021",2
"Stenotrophomonas sp. Pemsol",2
"Stenotrophomonas sp. SAU14A_NAIMI4_5",2
"Stenotrophomonas maltophilia UHH_PEG 13-68-68",2
"Stenotrophomonas sp. WZN-1",2
"Stenotrophomonas sp. YAU14D1_LEIMI4_1",2
"Stenotrophomonas sp. ZAC14D1_NAIMI4_1",2
"Stenotrophomonas sp. ZAC14D2_NAIMI4_6",2
"Steroidobacter denitrificans DSM 18526",2
"Stenotrophomonas sp. ZAC14D1_NAIMI4_6",2
"Sterolibacterium denitrificans Chol",2
"Stigmatella aurantiaca DW4/3-1",2
"Strawberry lethal yellows phytoplasma (CPA) str. NZSb11",2
"Stenotrophomonas sp. ZAC14D2_NAIMI4_7",2
"Streptacidiphilus bronchialis DSM 106435",2
"Streptacidiphilus sp. P02-A3a",2
"Streptacidiphilus sp. PB12-B1b",2
"Streptococcus acidominimus NCTC11291",2
"Streptobacillus moniliformis DSM 12112",2
"Streptobacillus moniliformis FDAARGOS_310",2
"Streptococcus agalactiae 09mas018883",2
"Streptococcus agalactiae 01173",2
"Streptococcus agalactiae 138P",2
"Streptococcus agalactiae 138spar",2
"Streptococcus agalactiae 2-22",2
"Streptococcus agalactiae 2603V/R",2
"Streptococcus agalactiae 32790-3A",2
"Streptococcus agalactiae 874391",2
"Streptococcus agalactiae B111",2
"Streptococcus agalactiae A909",2
"Streptococcus agalactiae B507",2
"Streptococcus agalactiae B105",2
"Streptococcus agalactiae 515",2
"Streptococcus agalactiae B508",2
"Streptococcus agalactiae CNCTC 10/84",2
"Streptococcus agalactiae B509",2
"Streptococcus agalactiae CUGBS591",2
"Streptococcus agalactiae CU_GBS_08",2
"Stieleria neptunia Enr13",2
"Streptococcus agalactiae COH1",2
"Streptococcus agalactiae CU_GBS_98",2
"Streptococcus agalactiae FDAARGOS_512",2
"Streptococcus agalactiae FDAARGOS_254",2
"Streptococcus agalactiae C001",2
"Streptococcus agalactiae GBS1-NY",2
"Streptococcus agalactiae GBS ST-1",2
"Streptococcus agalactiae GBS-M002",2
"Streptococcus agalactiae GBS2-NM",2
"Streptococcus agalactiae FWL1402",2
"Streptococcus agalactiae GD201008-001",2
"Streptococcus agalactiae GX026",2
"Streptococcus agalactiae GX064",2
"Streptococcus agalactiae H002",2
"Streptococcus agalactiae GBS6",2
"Streptococcus agalactiae FDAARGOS_670",2
"Streptococcus agalactiae HU-GS5823",2
"Streptococcus agalactiae ILRI005",2
"Streptococcus agalactiae ILRI112",2
"Streptococcus agalactiae FDAARGOS_669",2
"Streptococcus agalactiae NCTC11930",2
"Streptococcus agalactiae NCTC13947",2
"Streptococcus agalactiae NCTC13949",2
"Streptococcus agalactiae NCTC8184",2
"Streptococcus agalactiae NEM316",2
"Streptococcus agalactiae NGBS061",2
"Streptococcus agalactiae NCTC8187",2
"Streptococcus agalactiae GBS85147",2
"Streptococcus agalactiae NGBS128",2
"Streptococcus agalactiae NGBS357",2
"Streptococcus agalactiae NGBS572",2
"Streptococcus agalactiae S13",2
"Streptococcus agalactiae S73",2
"Streptococcus agalactiae QMA0271",2
"Streptococcus agalactiae HN016",2
"Streptococcus agalactiae NJ1606",2
"Streptococcus agalactiae SA132",2
"Streptococcus agalactiae SA102",2
"Streptococcus agalactiae PLGBS13",2
"Streptococcus agalactiae SA1",2
"Streptococcus agalactiae SA136",2
"Streptococcus agalactiae S25",2
"Streptococcus agalactiae SA159",2
"Streptococcus agalactiae SA201",2
"Streptococcus agalactiae SA191",2
"Streptococcus agalactiae SA16",2
"Streptococcus agalactiae SA20-06",2
"Streptococcus agalactiae SA209",2
"Streptococcus agalactiae SA212",2
"Streptococcus agalactiae SA195",2
"Streptococcus agalactiae SA245",2
"Streptococcus agalactiae SA256",2
"Streptococcus agalactiae SA289",2
"Streptococcus agalactiae SA220",2
"Streptococcus agalactiae SA30",2
"Streptococcus agalactiae SA330",2
"Streptococcus agalactiae SA218",2
"Streptococcus agalactiae SA33",2
"Streptococcus agalactiae SA346",2
"Streptococcus agalactiae SA343",2
"Streptococcus agalactiae SA374",2
"Streptococcus agalactiae SA341",2
"Streptococcus agalactiae SA375",2
"Streptococcus agalactiae SA333",2
"Streptococcus agalactiae SA623",2
"Streptococcus agalactiae SA5",2
"Streptococcus agalactiae SA627",2
"Streptococcus agalactiae SA53",2
"Streptococcus agalactiae SA75",2
"Streptococcus agalactiae SA79",2
"Streptococcus agalactiae SA85",2
"Streptococcus agalactiae SA81",2
"Streptococcus agalactiae SA9",2
"Streptococcus agalactiae SA95",2
"Streptococcus agalactiae SA97",2
"Streptococcus agalactiae SA184",2
"Streptococcus agalactiae Sag153",2
"Streptococcus agalactiae Sag27",2
"Streptococcus agalactiae Sag158",2
"Streptococcus agalactiae Sag37",2
"Streptococcus agalactiae SG-M158",2
"Streptococcus agalactiae SG-M50",2
"Streptococcus agalactiae SG-M25",2
"Streptococcus agalactiae SG-M4",2
"Streptococcus agalactiae SG-M29",2
"Streptococcus agalactiae SG-M1",2
"Streptococcus agalactiae SG-M6",2
"Streptococcus agalactiae SG-M163",2
"Streptococcus agalactiae SGEHI2015-113",2
"Streptococcus agalactiae SGEHI2015-95",2
"Streptococcus agalactiae SG-M8",2
"Streptococcus agalactiae YM001",2
"Streptococcus agalactiae WC1535",2
"Streptococcus agalactiae SS1",2
"Streptococcus agalactiae SA73",2
"Streptococcus agalactiae TFJ0901",2
"Streptococcus agalactiae ZQ0910",2
"Streptococcus anginosus C1051",2
"Streptococcus anginosus C238",2
"Streptococcus anginosus NCTC10713",2
"Streptococcus anginosus J4206",2
"Streptococcus anginosus NCTC11064",2
"Streptococcus australis NCTC13166",2
"Streptococcus anginosus subsp. whileyi MAS624",2
"Streptococcus anginosus SA1",2
"Streptococcus agalactiae SGEHI2015-107",2
"Streptococcus agalactiae SGEHI2015-25",2
"Streptococcus agalactiae YZ1605",2
"Streptococcus australis NCTC5338",2
"Streptococcus canis HL_100",2
"Streptococcus canis B700072",2
"Streptococcus canis HL_77_1",2
"Streptococcus canis HL_77_2",2
"Streptococcus canis HL_98_2",2
"Streptococcus canis NCTC12191",2
"Streptococcus constellatus subsp. pharyngis C1050",2
"Streptococcus chenjunshii Z15",2
"Streptococcus constellatus subsp. pharyngis C232",2
"Streptococcus constellatus subsp. pharyngis C818",2
"Streptococcus cristatus AS 1.3089",2
"Streptococcus cristatus ATCC 51100",2
"Streptococcus cristatus NCTC13807",2
"Streptococcus cristatus ATCC 51100 NCTC12479",2
"Streptococcus anginosus J4211",2
"Streptococcus dysgalactiae Kdys0611",2
"Streptococcus dysgalactiae FDAARGOS_654",2
"Streptococcus dysgalactiae SCDR-SD1",2
"Streptococcus dysgalactiae FDAARGOS_1087",2
"Streptococcus dysgalactiae NCTC6403",2
"Streptococcus dysgalactiae subsp. dysgalactiae DB31752-13",2
"Streptococcus dysgalactiae subsp. dysgalactiae DB49998-05",2
"Streptococcus dysgalactiae subsp. dysgalactiae DB60705-15",2
"Streptococcus dysgalactiae subsp. equisimilis 89",2
"Streptococcus dysgalactiae subsp. dysgalactiae NCTC4669",2
"Streptococcus dysgalactiae subsp. dysgalactiae STREP97-15",2
"Streptococcus dysgalactiae subsp. equisimilis 167",2
"Streptococcus dysgalactiae subsp. equisimilis 159",2
"Streptococcus dysgalactiae subsp. equisimilis ATCC 12394",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC11554",2
"Streptococcus dysgalactiae subsp. equisimilis GGS_124",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC5370",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC11556",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC5371",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC6179",2
"Streptococcus dysgalactiae subsp. equisimilis AC-2713",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC9414",2
"Streptococcus dysgalactiae subsp. equisimilis RE378",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC7136",2
"Streptococcus dysgalactiae subsp. equisimilis TPCH-A19",2
"Streptococcus dysgalactiae subsp. equisimilis TPCH-A88",2
"Streptococcus dysgalactiae subsp. equisimilis TPCH-A74",2
"Streptococcus equi subsp. equi 4047",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC9413",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC8546",2
"Streptococcus equi subsp. equi ATCC 39506",2
"Streptococcus equi subsp. equi NCTC12091",2
"Streptococcus equi subsp. equi NCTC9682",2
"Streptococcus equi subsp. zooepidemicus ATCC 35246",2
"Streptococcus equi subsp. zooepidemicus H70",2
"Streptococcus equi subsp. zooepidemicus MGCS10565",2
"Streptococcus equi subsp. zooepidemicus NCTC11606",2
"Streptococcus equi subsp. zooepidemicus AZ-45470",2
"Streptococcus equi subsp. zooepidemicus CY",2
"Streptococcus equi subsp. zooepidemicus NCTC11824",2
"Streptococcus equi subsp. zooepidemicus NCTC6180",2
"Streptococcus equi subsp. zooepidemicus NCTC11854",2
"Streptococcus dysgalactiae subsp. equisimilis NCTC6181",2
"Streptococcus equi subsp. zooepidemicus NCTC4675",2
"Streptococcus equi subsp. zooepidemicus NCTC7022",2
"Streptococcus equi subsp. zooepidemicus SEZ36",2
"Streptococcus equi subsp. zooepidemicus OH-71905",2
"Streptococcus equi subsp. zooepidemicus SEZ33",2
"Streptococcus equi subsp. zooepidemicus TN-714097",2
"Streptococcus equi subsp. zooepidemicus SEZ46",2
"Streptococcus equi subsp. zooepidemicus NCTC12090",2
"Streptococcus equinus NCTC10389",2
"Streptococcus equinus CNU 77-23",2
"Streptococcus equinus CNU G6",2
"Streptococcus equinus FDAARGOS_251",2
"Streptococcus equinus MDC1",2
"Streptococcus equinus NCTC11436",2
"Streptococcus gallolyticus ICDDRB-NRC-S1",2
"Streptococcus gallolyticus FDAARGOS_755",2
"Streptococcus equinus NCTC8140",2
"Streptococcus gallolyticus FDAARGOS_666",2
"Streptococcus gallolyticus NCTC13773",2
"Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069",2
"Streptococcus gallolyticus UCN34",2
"Streptococcus gallolyticus subsp. gallolyticus NCTC8133",2
"Streptococcus equi subsp. zooepidemicus NCTC6176",2
"Streptococcus gallolyticus subsp. gallolyticus DSM 16831",2
"Streptococcus gordonii FDAARGOS_683",2
"Streptococcus gordonii FDAARGOS_257",2
"Streptococcus gordonii FDAARGOS_371",2
"Streptococcus gallolyticus subsp. gallolyticus ATCC 43143",2
"Streptococcus gordonii NCTC3165",2
"Streptococcus gordonii NCTC7865",2
"Streptococcus gordonii NCTC7868",2
"Streptococcus gordonii IE35",2
"Streptococcus gordonii KCOM 1506 (= ChDC B679)",2
"Streptococcus gordonii NCTC10231",2
"Streptococcus infantarius CNU G3",2
"Streptococcus ferus NCTC12278",2
"Streptococcus iniae 89353",2
"Streptococcus gwangjuense ChDC B345",2
"Streptococcus iniae GX005",2
"Streptococcus iniae ISET0901",2
"Streptococcus infantarius subsp. infantarius CJ18",2
"Streptococcus iniae ISNO",2
"Streptococcus infantarius ICDDRB-NRC-S5",2
"Streptococcus gordonii str. Challis substr. CH1",2
"Streptococcus iniae QMA0248",2
"Streptococcus iniae SF1",2
"Streptococcus intermedius B196",2
"Streptococcus iniae YM011",2
"Streptococcus iniae YSFST01-82",2
"Streptococcus gordonii NCTC9124",2
"Streptococcus intermedius FDAARGOS_233",2
"Streptococcus intermedius C270",2
"Streptococcus iniae FP5228",2
"Streptococcus intermedius JTH08",2
"Streptococcus lutetiensis FDAARGOS_1018",2
"Streptococcus lutetiensis 033",2
"Streptococcus intermedius FDAARGOS_769",2
"Streptococcus intermedius NCTC11324",2
"Streptococcus intermedius TYG1620",2
"Streptococcus koreensis JS71",2
"Streptococcus lutetiensis NCTC13774",2
"Streptococcus macedonicus ACA-DC 198",2
"Streptococcus lutetiensis NCTC8796",2
"Streptococcus merionis NCTC13788",2
"Streptococcus milleri NCTC10708",2
"Streptococcus milleri NCTC11169",2
"Streptococcus mitis B6",2
"Streptococcus mitis KCOM 1350 (= ChDC B183)",2
"Streptococcus mitis NCTC 12261",2
"Streptococcus mitis Nm-65",2
"Streptococcus mitis S022-V3-A4",2
"Streptococcus mitis FDAARGOS_684",2
"Streptococcus lutetiensis NCTC8738",2
"Streptococcus mitis S022-V7-A3",2
"Streptococcus mitis SK637",2
"Streptococcus mutans 27-3",2
"Streptococcus mitis SVGS_061",2
"Streptococcus intermedius KCOM 1545",2
"Streptococcus mutans GS-5",2
"Streptococcus mutans KCOM 1054 (= ChDC YM3)",2
"Streptococcus mutans LAR01",2
"Streptococcus mutans MD",2
"Streptococcus mutans B04Sm5",2
"Streptococcus mutans LJ23",2
"Streptococcus mutans LAB761",2
"Streptococcus mutans NBRC 13955",2
"Streptococcus mutans NCH105",2
"Streptococcus mutans NCTC10920",2
"Streptococcus mutans NCTC10449",2
"Streptococcus mutans NG8",2
"Streptococcus mutans NCTC10832",2
"Streptococcus mutans S4",2
"Streptococcus mutans S1",2
"Streptococcus mutans P1",2
"Streptococcus mutans P6",2
"Streptococcus mutans S27-3",2
"Streptococcus mutans NN2025",2
"Streptococcus mutans T8",2
"Streptococcus mutans UA159",2
"Streptococcus mutans UA159-FR",2
"Streptococcus mutans UA140",2
"Streptococcus oralis ATCC 35037 NCTC11427",2
"Streptococcus oralis FDAARGOS_367",2
"Streptococcus mutans FDAARGOS_685",2
"Streptococcus oralis SF100",2
"Streptococcus oralis subsp. tigurinus osk_001",2
"Streptococcus oralis subsp. oralis SN51445",2
"Streptococcus oralis Uo5",2
"Streptococcus pantholopis TA 26",2
"Streptococcus oralis S.MIT/ORALIS-351",2
"Streptococcus parasanguinis ATCC 15912",2
"Streptococcus parasanguinis FW213",2
"Streptococcus parauberis KCTC 11537",2
"Streptococcus parauberis SpOF 3k",2
"Streptococcus parauberis SPOF3K",2
"Streptococcus pasteurianus ATCC 43144",2
"Streptococcus pluranimalium 14A0014",2
"Streptococcus pluranimalium TH11417",2
"Streptococcus periodonticum KCOM 2412",2
"Streptococcus pasteurianus NCTC13784",2
"Streptococcus pasteurianus WUSP067",2
"Streptococcus oralis subsp. oralis ATCC 10557",2
"Streptococcus pneumoniae 19F",2
"Streptococcus pneumoniae 2245STDY5562278",2
"Streptococcus pneumoniae 11A",2
"Streptococcus pneumoniae 2245STDY5562562",2
"Streptococcus pneumoniae 2245STDY5562600",2
"Streptococcus pneumoniae 2245STDY5562629",2
"Streptococcus pneumoniae 2245STDY5562351",2
"Streptococcus pneumoniae 2245STDY5562369",2
"Streptococcus pneumoniae 2245STDY5562412",2
"Streptococcus pneumoniae 2245STDY5605682",2
"Streptococcus pneumoniae 2245STDY5605535",2
"Streptococcus pneumoniae 2245STDY5605669",2
"Streptococcus pneumoniae 2245STDY5609197",2
"Streptococcus pneumoniae 2245STDY5609237",2
"Streptococcus pneumoniae 2245STDY5699394",2
"Streptococcus pneumoniae 2245STDY5699131",2
"Streptococcus pneumoniae 2245STDY5775485",2
"Streptococcus pneumoniae 2245STDY5775520",2
"Streptococcus pneumoniae 2245STDY5775553",2
"Streptococcus pneumoniae 2245STDY5699475",2
"Streptococcus pneumoniae 2245STDY5775610",2
"Streptococcus pneumoniae 2245STDY5775603",2
"Streptococcus pneumoniae 2245STDY5775666",2
"Streptococcus pneumoniae 2245STDY5775545",2
"Streptococcus pneumoniae 2245STDY6020210",2
"Streptococcus pneumoniae 2245STDY6020221",2
"Streptococcus pneumoniae 2245STDY5775874",2
"Streptococcus pneumoniae 2245STDY5982722",2
"Streptococcus pneumoniae 2245STDY5868782",2
"Streptococcus pneumoniae 2245STDY6031034",2
"Streptococcus pneumoniae 2245STDY6030848",2
"Streptococcus pneumoniae 2245STDY5983173",2
"Streptococcus pneumoniae 2245STDY6092581",2
"Streptococcus pneumoniae 2245STDY6020240",2
"Streptococcus pneumoniae 2245STDY6031048",2
"Streptococcus pneumoniae 2245STDY6092613",2
"Streptococcus pneumoniae 2245STDY6092834",2
"Streptococcus pneumoniae 2245STDY6092949",2
"Streptococcus pneumoniae 2245STDY6093044",2
"Streptococcus pneumoniae 2245STDY6105855",2
"Streptococcus pneumoniae 2245STDY6106337",2
"Streptococcus pneumoniae 2245STDY6105839",2
"Streptococcus pneumoniae 2245STDY6106372",2
"Streptococcus pneumoniae 2245STDY6106384",2
"Streptococcus pneumoniae 2245STDY6106637",2
"Streptococcus pneumoniae 2245STDY6178787",2
"Streptococcus pneumoniae 2245STDY6106635",2
"Streptococcus pneumoniae 2245STDY6178826",2
"Streptococcus pneumoniae 2245STDY6178828",2
"Streptococcus pneumoniae 2245STDY6178854",2
"Streptococcus pneumoniae 2245STDY6106751",2
"Streptococcus pneumoniae 335",2
"Streptococcus pneumoniae 521",2
"Streptococcus pneumoniae 2245STDY6179186",2
"Streptococcus pneumoniae 670-6B",2
"Streptococcus pneumoniae 6A-10",2
"Streptococcus pneumoniae 70585",2
"Streptococcus pneumoniae ASP0581",2
"Streptococcus pneumoniae AP200",2
"Streptococcus pneumoniae ATCC 49619",2
"Streptococcus pneumoniae AUSMDU00010538",2
"Streptococcus pneumoniae A026",2
"Streptococcus pneumoniae ATCC 700669",2
"Streptococcus pneumoniae CP2215",2
"Streptococcus pneumoniae CGSP14",2
"Streptococcus pneumoniae D141",2
"Streptococcus pneumoniae D39",2
"Streptococcus pneumoniae D122",2
"Streptococcus pneumoniae D219",2
"Streptococcus pneumoniae D39V",2
"Streptococcus pneumoniae gamPNI0373",2
"Streptococcus pneumoniae Hu15",2
"Streptococcus pneumoniae EF3030",2
"Streptococcus pneumoniae G54",2
"Streptococcus pneumoniae HU-OH",2
"Streptococcus pneumoniae HKU1-14",2
"Streptococcus pneumoniae Hu17",2
"Streptococcus pneumoniae Hungary19A-6",2
"Streptococcus pneumoniae KK0381",2
"Streptococcus pneumoniae INV104",2
"Streptococcus pneumoniae INV200",2
"Streptococcus pneumoniae JJA",2
"Streptococcus pneumoniae KK0981",2
"Streptococcus pneumoniae MDRSPN001",2
"Streptococcus pneumoniae A66",2
"Streptococcus pneumoniae NCTC11902",2
"Streptococcus pneumoniae KK1157",2
"Streptococcus pneumoniae NCTC13276",2
"Streptococcus pneumoniae NCTC12977",2
"Streptococcus pneumoniae NCTC7465",2
"Streptococcus pneumoniae NCTC7466",2
"Streptococcus pneumoniae NT_110_58",2
"Streptococcus pneumoniae OXC141",2
"Streptococcus pneumoniae PZ900701590",2
"Streptococcus pneumoniae SCAID PHRX1-2019",2
"Streptococcus pneumoniae P1031",2
"Streptococcus pneumoniae SP61",2
"Streptococcus pneumoniae SP64",2
"Streptococcus pneumoniae SPN034183 SNP034183",2
"Streptococcus pneumoniae SPN XDR SMC1710-32",2
"Streptococcus pneumoniae SPN994038 SNP994038",2
"Streptococcus pneumoniae R6CIB17",2
"Streptococcus pneumoniae NU83127",2
"Streptococcus pneumoniae SPN034156 SNP034156",2
"Streptococcus pneumoniae ST556",2
"Streptococcus pneumoniae SP49",2
"Streptococcus pneumoniae TCH8431/19A",2
"Streptococcus pneumoniae Taiwan19F-14",2
"Streptococcus pneumoniae SPN994039 SNP994039",2
"Streptococcus pneumoniae SPNA45",2
"Streptococcus pneumoniae TIGR4",2
"Streptococcus porcinus NCTC10710",2
"Streptococcus pneumoniae Xen35",2
"Streptococcus pneumoniae R6",2
"Streptococcus porcinus NCTC10924",2
"Streptococcus porcinus NCTC10999",2
"Streptococcus porcinus NCTC10925",2
"Streptococcus porcinus NCTC5385",2
"Streptococcus pseudoporcinus NCTC13786",2
"Streptococcus pseudopneumoniae IS7493",2
"Streptococcus pyogenes 1040",2
"Streptococcus pyogenes 10-85",2
"Streptococcus pyogenes 1085",2
"Streptococcus pyogenes 1043",2
"Streptococcus pyogenes 14GA0832",2
"Streptococcus pyogenes 1E1",2
"Streptococcus pyogenes ABC020055975",2
"Streptococcus pyogenes AP1",2
"Streptococcus pyogenes 5448",2
